mp_id,mp_x,mp_y,mp_z,descriptor_hex,observations
18369,0.121825,0.025670,0.394364,"98dfd9b9b0c537963649e270b5b700b055321740230c7137eb85a6c09090f469","42;43;44"
18749,0.016559,0.048498,0.407707,"bc26df7d684be5e936a672185369095959dc652168f6c10f5cab650565e856a0","20;26;27;43"
18745,-0.054601,0.064477,0.417325,"fedd7af8bddcdff3994cb41b1edf36b5ceb3ddcfe92f32fff3f9cc9b57bcd677","7;18;42;43"
18735,0.115608,0.030883,0.392686,"affd7153bd7dcfbe5f5e3c1c5a685fb7d94a547bfb3679b32f1f0575df7fdeb4","27;43;44"
18677,0.220680,0.026850,0.364562,"42ac971e998b16efbea38059e6f22415916f6a21364b8a7fb9365d3e9060830e","19;26;43;44;45;47"
18800,0.212320,-0.010250,0.396059,"81beedf5b4ab69bf7eeb72f6f36190617fee3e2cb9fc6d3fecae77c4ecc8d0b9","20;21;43;46"
18765,0.213426,0.002911,0.385759,"038ec69df4ab68bf7fe35ef6eded92657fef6e8db4f8cfffae76f7c0aecca88c","26;43;44"
18757,0.016472,0.048229,0.409543,"037afd03222aab9c2acb5ae5fc66c328176d345f87d0ed620c163f828cd7037d","4;5;20;43"
18968,0.188294,-0.515253,1.170282,"bdccee57d476effe54c66e12517dbf6179fe32eaf9f43dae7fafc744e7fbf4e0","21;22;26;43;44;45;47"
18957,0.176804,-0.415407,1.145435,"46a9869e4d87b8e88f95c387ecea6ec6f9edebd5064b9bf99d32cf7f902e3d8e","18;19;20;21;28;43"
18874,0.092337,-0.055958,0.458908,"1bcd66ed9712fee565008e836b2b36e37ae7ddeffca915edf3e98e1127bef80a","43;44;45"
18640,0.206019,-0.525589,1.226115,"87edefdfd6e6effc7ef34f92f1e69e6d7fee3bcff1dcffff6d2adf00a5f3f1fc","7;8;18;19;20;21;22;23;24;26;27;28;29;41;43;44;45;46;47"
18632,0.109486,-0.456611,1.176569,"0f9eefb7f356bff81fdf54f7fdfebfedf77bb7b7f7503eff6f5fffc79ff42dff","18;29;42;43;47"
18557,-0.341439,0.167676,0.788055,"b6ade69fcffbaeefb7f6d3bb49ec768d7bfffbc37cffdfff3e02dfe5e57dbdd6","0;1;17;18;42"
17803,-0.473100,0.142496,0.809027,"49323921325e7910296c77ed9f1783f4961ddc6cc190e14cc6f922820a860771","38;39;40;41"
1369,0.135519,-0.043819,0.435862,"2be742cbf197effd350d7de649c3be847e8a97eed39a2dff3eddafc46f9eea9d","5;7;46"
20225,0.296632,-0.147383,0.381192,"29b41143557fe01971696f5cda501cb4d98c523c9bb2f9070fdc0164cacad2a4","25;46;47"
19086,0.263175,-0.098078,0.325610,"4822796560cbe9133c6977f8db0f94781e9d778c81fce14046bf72c0458047f9","21;26;44"
